age,balance,housing,loan,duration,campaign,y,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,poutcome_other,poutcome_success,poutcome_unknown
53,4601,1,0,100,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
56,9246,0,0,143,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
31,1016,1,0,9,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
31,356,1,0,228,5,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
39,9716,0,0,86,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
45,655,0,0,693,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
35,2672,0,0,8,10,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
36,1132,1,1,258,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
39,6512,0,0,16,6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
52,765,1,0,27,3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
39,3,0,0,12,14,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
39,378,0,0,17,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
50,537,1,0,11,15,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
38,2685,0,0,22,12,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
60,651,0,0,155,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
59,2814,0,0,81,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
39,2765,1,1,116,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
36,449,1,0,136,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
57,316,0,0,8,7,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True
40,142,0,1,14,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
39,1062,1,0,10,4,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
41,1588,1,1,10,8,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
27,553,1,0,157,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
46,7318,0,0,11,5,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
55,166,0,0,84,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36,563,0,0,10,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
43,-879,1,0,199,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
54,3233,0,0,17,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
43,0,0,0,804,12,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
60,3895,0,1,28,8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
58,0,0,0,241,3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
51,1069,0,0,27,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
57,8403,0,0,11,11,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
42,1601,0,0,23,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
51,604,0,0,43,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
55,1276,0,0,8,12,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
34,455,1,0,372,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
36,129,1,0,200,7,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
56,277,0,0,9,13,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
29,1422,1,1,29,27,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
32,1804,1,0,73,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
32,209,1,1,8,31,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
39,281,0,0,78,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
53,797,0,0,14,6,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
35,322,1,1,590,4,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
49,6138,0,0,100,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
36,682,1,0,13,10,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
49,4134,0,0,40,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
47,643,1,0,18,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
45,1577,0,0,16,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
30,157,1,0,74,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
43,445,0,1,196,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
24,867,1,0,546,10,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
49,1669,1,0,34,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
41,1147,1,0,17,10,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
44,5597,0,0,27,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
54,22,0,0,23,4,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
41,306,1,0,102,3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
53,3166,0,0,14,12,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
30,-1049,1,0,160,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
40,1400,0,0,20,7,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
58,0,0,0,22,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
40,4,0,0,287,9,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
39,-1002,1,0,9,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
37,0,1,0,26,6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
53,1287,0,0,12,3,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
57,1794,0,1,13,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
60,2058,0,0,48,10,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35,1256,1,0,26,29,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
44,-312,1,0,22,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
58,324,0,0,13,4,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
47,480,0,0,9,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
42,832,0,0,13,14,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
58,1697,0,0,55,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
44,10,0,0,52,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
49,-106,0,1,10,13,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
38,5,0,1,14,8,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
44,5078,0,0,17,5,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
39,1022,1,0,20,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36,6,0,0,41,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
54,1021,0,0,13,7,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
59,2443,0,0,8,8,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True
54,153,0,0,7,12,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
53,1126,0,0,92,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
47,1105,0,0,180,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
53,3765,0,0,1094,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True
41,0,0,0,267,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
39,376,0,0,160,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
42,2980,0,0,101,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
50,536,0,0,75,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
45,0,1,1,8,5,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
28,311,1,0,23,13,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
51,2685,0,0,78,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
23,-19,1,0,13,10,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
54,901,0,0,7,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
45,11285,0,0,13,5,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True
26,715,1,0,31,10,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
38,455,1,0,36,5,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
54,827,0,1,294,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
36,622,0,0,55,5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
52,1860,0,0,496,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
44,786,1,0,15,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
40,405,0,0,87,3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
35,996,0,0,17,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
43,2968,0,0,30,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
52,1750,0,1,39,5,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
48,1401,1,0,72,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
50,4861,0,0,61,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
49,325,0,0,63,15,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True
32,2526,1,0,25,8,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
37,-456,1,1,42,7,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
45,845,0,0,76,4,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
38,1315,0,0,23,12,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
46,137,0,0,252,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
60,703,0,0,24,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
54,1033,0,0,152,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
56,3129,0,0,33,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
45,14902,1,0,31,6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
38,3190,1,0,20,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
45,1515,0,0,14,4,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
53,4,0,0,19,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
